,R-squared,Adjusted R-squared,Number of Variables,Predictor_1,Predictor_2,Predictor_3
1284,0.14602838597235845,-0.03696553131927893,3,SWDI PWL,exp_SWDI MEA,log_SWDI MEA
1285,0.22527424028484333,0.05926157748873839,3,SWDI PWL,exp_SWDI MEA,log_SWDI PWL
1286,0.3064633383027159,0.1578483393675837,3,SWDI PWL,exp_SWDI MEA,log_SWDI SL
1287,0.14653913342583413,-0.036345337982915504,3,SWDI PWL,exp_SWDI MEA,log_gw elevation indicator
1288,0.6451234849051795,0.5690785173848608,3,SWDI PWL,exp_SWDI MEA,log_gw pumping intensity
1289,0.22577341987912092,0.0598677241389326,3,SWDI PWL,exp_SWDI PWL,exp_SWDI SL
1290,0.08368508986010348,-0.11266810516987436,3,SWDI PWL,exp_SWDI PWL,exp_gw elevation indicator
1291,0.48687244133055796,0.37691653590139185,3,SWDI PWL,exp_SWDI PWL,exp_gw pumping intensity
1292,0.010458262015729414,-0.20158639612375695,3,SWDI PWL,exp_SWDI PWL,log_SWDI SC
1293,0.09611630993545628,-0.09757305222123147,3,SWDI PWL,exp_SWDI PWL,log_SWDI delta imports
1294,0.07735030689078659,-0.12036034163261622,3,SWDI PWL,exp_SWDI PWL,log_SWDI colorado
1295,0.15699948991103063,-0.02364347653660559,3,SWDI PWL,exp_SWDI PWL,log_SWDI MEA
1296,0.25332755413665764,0.09332631573737005,3,SWDI PWL,exp_SWDI PWL,log_SWDI PWL
1297,0.13608309249897677,-0.04904195910838527,3,SWDI PWL,exp_SWDI PWL,log_SWDI SL
1298,0.03127768631333083,-0.17630566661952685,3,SWDI PWL,exp_SWDI PWL,log_gw elevation indicator
1299,0.5970063619839543,0.5106505824090875,3,SWDI PWL,exp_SWDI PWL,log_gw pumping intensity
1300,0.20261539063900902,0.03174726006165385,3,SWDI PWL,exp_SWDI SL,exp_gw elevation indicator
1301,0.5405647793451283,0.44211437491908434,3,SWDI PWL,exp_SWDI SL,exp_gw pumping intensity
1302,0.3356721345431454,0.1933161633738194,3,SWDI PWL,exp_SWDI SL,log_SWDI SC
1303,0.200269178100844,0.02889828769388203,3,SWDI PWL,exp_SWDI SL,log_SWDI delta imports
1304,0.3638168893789203,0.22749193710297477,3,SWDI PWL,exp_SWDI SL,log_SWDI colorado
1305,0.43070585077470513,0.3087142473692849,3,SWDI PWL,exp_SWDI SL,log_SWDI MEA
1306,0.1977008616528516,0.02577961772131987,3,SWDI PWL,exp_SWDI SL,log_SWDI PWL
1307,0.198077861009886,0.02623740265486163,3,SWDI PWL,exp_SWDI SL,log_SWDI SL
1308,0.22745115066678168,0.06190496866680639,3,SWDI PWL,exp_SWDI SL,log_gw elevation indicator
1309,0.642699937629034,0.5661356385495413,3,SWDI PWL,exp_SWDI SL,log_gw pumping intensity
1310,0.48915141635976833,0.3796838627225759,3,SWDI PWL,exp_gw elevation indicator,exp_gw pumping intensity
1311,0.150944256686254,-0.030996259738120147,3,SWDI PWL,exp_gw elevation indicator,log_SWDI SC
1312,0.10378870922930994,-0.08825656736440934,3,SWDI PWL,exp_gw elevation indicator,log_SWDI delta imports
1313,0.23643320997989892,0.07281175497559167,3,SWDI PWL,exp_gw elevation indicator,log_SWDI colorado
1314,0.32907319856106765,0.18530316968129645,3,SWDI PWL,exp_gw elevation indicator,log_SWDI MEA
1315,0.09576823735608608,-0.09799571178189548,3,SWDI PWL,exp_gw elevation indicator,log_SWDI PWL
1316,0.13916868267075855,-0.04529517104265035,3,SWDI PWL,exp_gw elevation indicator,log_SWDI SL
1317,0.17645277188154962,-2.163414383260509e-05,3,SWDI PWL,exp_gw elevation indicator,log_gw elevation indicator
1318,0.6051836615932789,0.5205801605061244,3,SWDI PWL,exp_gw elevation indicator,log_gw pumping intensity
1319,0.581011249706213,0.49122794607183007,3,SWDI PWL,exp_gw pumping intensity,log_SWDI SC
1320,0.4610005128433462,0.34550062273834903,3,SWDI PWL,exp_gw pumping intensity,log_SWDI delta imports
1321,0.509076347421221,0.40387842186862555,3,SWDI PWL,exp_gw pumping intensity,log_SWDI colorado
1322,0.5845256664347329,0.49549545209931856,3,SWDI PWL,exp_gw pumping intensity,log_SWDI MEA
1323,0.456799027695192,0.3403988193441617,3,SWDI PWL,exp_gw pumping intensity,log_SWDI PWL
1324,0.47133645209745945,0.35805140611834363,3,SWDI PWL,exp_gw pumping intensity,log_SWDI SL
1325,0.5551245074795748,0.45979404479662656,3,SWDI PWL,exp_gw pumping intensity,log_gw elevation indicator
1326,0.5932120546414978,0.5060432092075331,3,SWDI PWL,exp_gw pumping intensity,log_gw pumping intensity
1327,0.46868273964269613,0.35482904099470247,3,SWDI PWL,log_SWDI SC,log_SWDI delta imports
1328,0.08601689834706161,-0.10983662343571088,3,SWDI PWL,log_SWDI SC,log_SWDI colorado
1329,0.1754955385808855,-0.0011839888660674092,3,SWDI PWL,log_SWDI SC,log_SWDI MEA
1330,0.07003981665689274,-0.12923736548805875,3,SWDI PWL,log_SWDI SC,log_SWDI PWL
1331,0.4448711642826353,0.3259149852003429,3,SWDI PWL,log_SWDI SC,log_SWDI SL
1332,0.07975524502960252,-0.11744005960691117,3,SWDI PWL,log_SWDI SC,log_gw elevation indicator
1333,0.6786020085938933,0.6097310104354419,3,SWDI PWL,log_SWDI SC,log_gw pumping intensity
1334,0.3044417758116119,0.15539358491410027,3,SWDI PWL,log_SWDI delta imports,log_SWDI colorado
1335,0.3596688567452013,0.22245504033345886,3,SWDI PWL,log_SWDI delta imports,log_SWDI MEA
1336,0.11036355582534463,-0.0802728250692244,3,SWDI PWL,log_SWDI delta imports,log_SWDI PWL
1337,0.13512222318887712,-0.05020872898493489,3,SWDI PWL,log_SWDI delta imports,log_SWDI SL
1338,0.09062104403725502,-0.10424587509761873,3,SWDI PWL,log_SWDI delta imports,log_gw elevation indicator
1339,0.6063032845877336,0.5219397027136766,3,SWDI PWL,log_SWDI delta imports,log_gw pumping intensity
1340,0.17911992441620606,0.0032170510768216865,3,SWDI PWL,log_SWDI colorado,log_SWDI MEA
1341,0.16445846276807408,-0.014586152353052828,3,SWDI PWL,log_SWDI colorado,log_SWDI PWL
1342,0.3296367521463982,0.1859874847491979,3,SWDI PWL,log_SWDI colorado,log_SWDI SL
1343,0.16607075496986268,-0.012628368965166725,3,SWDI PWL,log_SWDI colorado,log_gw elevation indicator
1344,0.6518921292370818,0.5772975855021709,3,SWDI PWL,log_SWDI colorado,log_gw pumping intensity
1345,0.28494167268184634,0.13171488825652777,3,SWDI PWL,log_SWDI MEA,log_SWDI PWL
1346,0.376282142745447,0.24262831619089997,3,SWDI PWL,log_SWDI MEA,log_SWDI SL
1347,0.297249432445033,0.14666002511182585,3,SWDI PWL,log_SWDI MEA,log_gw elevation indicator
1348,0.6893926905071348,0.6228339813300923,3,SWDI PWL,log_SWDI MEA,log_gw pumping intensity
1349,0.13990283935617887,-0.044403695067497084,3,SWDI PWL,log_SWDI PWL,log_SWDI SL
1350,0.05972622991593968,-0.1417610065306445,3,SWDI PWL,log_SWDI PWL,log_gw elevation indicator
1351,0.5937038093119871,0.5066403398788415,3,SWDI PWL,log_SWDI PWL,log_gw pumping intensity
1352,0.1299043889515603,-0.05654467055881951,3,SWDI PWL,log_SWDI SL,log_gw elevation indicator
1353,0.6355544439371723,0.557458967637995,3,SWDI PWL,log_SWDI SL,log_gw pumping intensity
1354,0.6217819208733413,0.5407351896319145,3,SWDI PWL,log_gw elevation indicator,log_gw pumping intensity
1355,0.6366114080622853,0.5587424240756322,3,SWDI SL,gw elevation indicator,gw pumping intensity
1356,0.2549175017913108,0.09525696646087745,3,SWDI SL,gw elevation indicator,exp_SWDI SC
1357,0.21510945622195843,0.04691862541237812,3,SWDI SL,gw elevation indicator,exp_SWDI delta imports
1358,0.37907240086956484,0.24601648677018595,3,SWDI SL,gw elevation indicator,exp_SWDI colorado
1359,0.37762728150695113,0.24426169897272643,3,SWDI SL,gw elevation indicator,exp_SWDI MEA
1360,0.21470057362402628,0.04642212511488908,3,SWDI SL,gw elevation indicator,exp_SWDI PWL
1361,0.20928039629110706,0.03984048121063011,3,SWDI SL,gw elevation indicator,exp_SWDI SL
1362,0.2440615882341871,0.08207478571294158,3,SWDI SL,gw elevation indicator,exp_gw elevation indicator
1363,0.5474471812696927,0.45047157725605547,3,SWDI SL,gw elevation indicator,exp_gw pumping intensity
1364,0.43296054699470143,0.3114520927792803,3,SWDI SL,gw elevation indicator,log_SWDI SC
1365,0.22084505072358374,0.053883275878637504,3,SWDI SL,gw elevation indicator,log_SWDI delta imports
1366,0.37370224346729575,0.23949558135314486,3,SWDI SL,gw elevation indicator,log_SWDI colorado
1367,0.4648825849634788,0.3502145674556528,3,SWDI SL,gw elevation indicator,log_SWDI MEA
1368,0.20986263592656462,0.040547486482257145,3,SWDI SL,gw elevation indicator,log_SWDI PWL
1369,0.24195292149376812,0.07951426181386134,3,SWDI SL,gw elevation indicator,log_SWDI SL
1370,0.315005081447577,0.16822045604348645,3,SWDI SL,gw elevation indicator,log_gw elevation indicator
1371,0.6385182087683701,0.5610578249330208,3,SWDI SL,gw elevation indicator,log_gw pumping intensity
1372,0.6218327403067815,0.540796898943949,3,SWDI SL,gw pumping intensity,exp_SWDI SC
1373,0.6081836733220778,0.5242230318910945,3,SWDI SL,gw pumping intensity,exp_SWDI delta imports
1374,0.6086842284245413,0.5248308488012288,3,SWDI SL,gw pumping intensity,exp_SWDI colorado
1375,0.6089667802621054,0.525173947461128,3,SWDI SL,gw pumping intensity,exp_SWDI MEA
1376,0.6075100079976807,0.5234050097114695,3,SWDI SL,gw pumping intensity,exp_SWDI PWL
1377,0.6197726902073829,0.5382954095375364,3,SWDI SL,gw pumping intensity,exp_SWDI SL
1378,0.6201100770809282,0.53870509359827,3,SWDI SL,gw pumping intensity,exp_gw elevation indicator
1379,0.6110499266115665,0.5277034823140452,3,SWDI SL,gw pumping intensity,exp_gw pumping intensity
1380,0.6532570507947751,0.5789549902507984,3,SWDI SL,gw pumping intensity,log_SWDI SC
1381,0.6381558336248736,0.5606177979730609,3,SWDI SL,gw pumping intensity,log_SWDI delta imports
1382,0.6091903072925335,0.5254453731409336,3,SWDI SL,gw pumping intensity,log_SWDI colorado
1383,0.6572303212316852,0.583779675781332,3,SWDI SL,gw pumping intensity,log_SWDI MEA
1384,0.6074617752453646,0.5233464413693714,3,SWDI SL,gw pumping intensity,log_SWDI PWL
1385,0.6216148507474477,0.5405323187647579,3,SWDI SL,gw pumping intensity,log_SWDI SL
1386,0.6617037511026252,0.5892116977674735,3,SWDI SL,gw pumping intensity,log_gw elevation indicator
1387,0.6617016978882386,0.5892092045785755,3,SWDI SL,gw pumping intensity,log_gw pumping intensity
1388,0.2407421256204244,0.07804400968194403,3,SWDI SL,exp_SWDI SC,exp_SWDI delta imports
1389,0.3918616309693428,0.2615462661770591,3,SWDI SL,exp_SWDI SC,exp_SWDI colorado
1390,0.3875142315671235,0.25626728118865005,3,SWDI SL,exp_SWDI SC,exp_SWDI MEA
1391,0.26072577176080625,0.10230986570955047,3,SWDI SL,exp_SWDI SC,exp_SWDI PWL
1392,0.24455587273843404,0.08267498832524145,3,SWDI SL,exp_SWDI SC,exp_SWDI SL
1393,0.26921477792114523,0.11261794461853358,3,SWDI SL,exp_SWDI SC,exp_gw elevation indicator
1394,0.5178376537539967,0.41451715098699604,3,SWDI SL,exp_SWDI SC,exp_gw pumping intensity
1395,0.45007879675164475,0.3322385389127115,3,SWDI SL,exp_SWDI SC,log_SWDI SC
1396,0.2419621719700703,0.0795254945350854,3,SWDI SL,exp_SWDI SC,log_SWDI delta imports
1397,0.3847613004217929,0.2529244362264629,3,SWDI SL,exp_SWDI SC,log_SWDI colorado
1398,0.45177486434252123,0.33429804955877584,3,SWDI SL,exp_SWDI SC,log_SWDI MEA
1399,0.25189621614563096,0.09158826246255192,3,SWDI SL,exp_SWDI SC,log_SWDI PWL
1400,0.2649266442905429,0.107410925209945,3,SWDI SL,exp_SWDI SC,log_SWDI SL
1401,0.24087008714939995,0.07819939153855715,3,SWDI SL,exp_SWDI SC,log_gw elevation indicator
1402,0.6450261263126769,0.5689602962368219,3,SWDI SL,exp_SWDI SC,log_gw pumping intensity
1403,0.3936137107522013,0.2636737916276731,3,SWDI SL,exp_SWDI delta imports,exp_SWDI colorado
1404,0.39456530804127565,0.264829302621549,3,SWDI SL,exp_SWDI delta imports,exp_SWDI MEA
1405,0.23770479730659688,0.0743558253008677,3,SWDI SL,exp_SWDI delta imports,exp_SWDI PWL
1406,0.23632797253626814,0.07268396665118282,3,SWDI SL,exp_SWDI delta imports,exp_SWDI SL
1407,0.22329000040539337,0.05685214334940636,3,SWDI SL,exp_SWDI delta imports,exp_gw elevation indicator
1408,0.5053201618672192,0.39931733941019476,3,SWDI SL,exp_SWDI delta imports,exp_gw pumping intensity
1409,0.4277236926699812,0.3050930553849772,3,SWDI SL,exp_SWDI delta imports,log_SWDI SC
1410,0.22924948282552715,0.06408865771671157,3,SWDI SL,exp_SWDI delta imports,log_SWDI delta imports
1411,0.39190277836782983,0.261596230875222,3,SWDI SL,exp_SWDI delta imports,log_SWDI colorado
1412,0.4643533259390542,0.3495718957831373,3,SWDI SL,exp_SWDI delta imports,log_SWDI MEA
1413,0.22924282508198524,0.06408057331383932,3,SWDI SL,exp_SWDI delta imports,log_SWDI PWL
1414,0.275217124911902,0.11990650882159537,3,SWDI SL,exp_SWDI delta imports,log_SWDI SL
1415,0.22026301505677048,0.05317651828322134,3,SWDI SL,exp_SWDI delta imports,log_gw elevation indicator
1416,0.6393709710814679,0.5620933220274968,3,SWDI SL,exp_SWDI delta imports,log_gw pumping intensity
1417,0.3919197463615004,0.2616168348675363,3,SWDI SL,exp_SWDI colorado,exp_SWDI MEA
1418,0.4184541031385385,0.2938371252396539,3,SWDI SL,exp_SWDI colorado,exp_SWDI PWL
1419,0.38674091804280997,0.25532825762341216,3,SWDI SL,exp_SWDI colorado,exp_SWDI SL
1420,0.37727736018797964,0.24383679451397533,3,SWDI SL,exp_SWDI colorado,exp_gw elevation indicator
1421,0.5038982059948296,0.39759067870800746,3,SWDI SL,exp_SWDI colorado,exp_gw pumping intensity
1422,0.4977767302641385,0.3901574581778825,3,SWDI SL,exp_SWDI colorado,log_SWDI SC
1423,0.377266271847955,0.24382333010108825,3,SWDI SL,exp_SWDI colorado,log_SWDI delta imports
1424,0.3879579003430257,0.2568060218451027,3,SWDI SL,exp_SWDI colorado,log_SWDI colorado
1425,0.4597418046419921,0.34397219135099044,3,SWDI SL,exp_SWDI colorado,log_SWDI MEA
1426,0.3960949274348502,0.26668669759946106,3,SWDI SL,exp_SWDI colorado,log_SWDI PWL
1427,0.37907339673885077,0.2460176960400331,3,SWDI SL,exp_SWDI colorado,log_SWDI SL
1428,0.3860621839156787,0.2545040804690385,3,SWDI SL,exp_SWDI colorado,log_gw elevation indicator
1429,0.6757719292918308,0.6062944855686517,3,SWDI SL,exp_SWDI colorado,log_gw pumping intensity
1430,0.3783077136234755,0.2450879379713632,3,SWDI SL,exp_SWDI MEA,exp_SWDI PWL
1431,0.37628285051281596,0.24262917562270514,3,SWDI SL,exp_SWDI MEA,exp_SWDI SL
1432,0.3763025016222671,0.24265303768418156,3,SWDI SL,exp_SWDI MEA,exp_gw elevation indicator
1433,0.5140435659064153,0.40991004431493294,3,SWDI SL,exp_SWDI MEA,exp_gw pumping intensity
1434,0.49031540637983373,0.3810972791755124,3,SWDI SL,exp_SWDI MEA,log_SWDI SC
1435,0.3766604533885861,0.24308769340042602,3,SWDI SL,exp_SWDI MEA,log_SWDI delta imports
1436,0.3989532164390368,0.27015747710454474,3,SWDI SL,exp_SWDI MEA,log_SWDI colorado
1437,0.4517450951057125,0.3342619011997938,3,SWDI SL,exp_SWDI MEA,log_SWDI MEA
1438,0.3856901843907592,0.2540523667602077,3,SWDI SL,exp_SWDI MEA,log_SWDI PWL
1439,0.38542067767371757,0.25372510860379993,3,SWDI SL,exp_SWDI MEA,log_SWDI SL
1440,0.38309228595291456,0.25089777579996775,3,SWDI SL,exp_SWDI MEA,log_gw elevation indicator
1441,0.6571814658788788,0.583720351424353,3,SWDI SL,exp_SWDI MEA,log_gw pumping intensity
1442,0.20939664071462716,0.03998163515347586,3,SWDI SL,exp_SWDI PWL,exp_SWDI SL
1443,0.20981747944187734,0.040492653607994034,3,SWDI SL,exp_SWDI PWL,exp_gw elevation indicator
1444,0.5007179175793242,0.39372889991775084,3,SWDI SL,exp_SWDI PWL,exp_gw pumping intensity
1445,0.4314999285657667,0.30967848468700243,3,SWDI SL,exp_SWDI PWL,log_SWDI SC
1446,0.23022408376845616,0.06527210171883968,3,SWDI SL,exp_SWDI PWL,log_SWDI delta imports
1447,0.3869762287490143,0.25561399205237456,3,SWDI SL,exp_SWDI PWL,log_SWDI colorado
1448,0.4539965420649955,0.33699580107892313,3,SWDI SL,exp_SWDI PWL,log_SWDI MEA
1449,0.20950868469159978,0.040117688554085484,3,SWDI SL,exp_SWDI PWL,log_SWDI PWL
1450,0.23393933787180665,0.06978348170147963,3,SWDI SL,exp_SWDI PWL,log_SWDI SL
1451,0.22895552089021298,0.06373170393811589,3,SWDI SL,exp_SWDI PWL,log_gw elevation indicator
1452,0.6514659156340525,0.5767800404127781,3,SWDI SL,exp_SWDI PWL,log_gw pumping intensity
1453,0.2018316023035317,0.03079551708285999,3,SWDI SL,exp_SWDI SL,exp_gw elevation indicator
1454,0.5457315000716408,0.44838825008699246,3,SWDI SL,exp_SWDI SL,exp_gw pumping intensity
1455,0.4527144453098564,0.33543896930482564,3,SWDI SL,exp_SWDI SL,log_SWDI SC
1456,0.2197325340218922,0.05253236274086914,3,SWDI SL,exp_SWDI SL,log_SWDI delta imports
1457,0.382218903438163,0.24983723988919804,3,SWDI SL,exp_SWDI SL,log_SWDI colorado
1458,0.45159886360298684,0.33408433437505547,3,SWDI SL,exp_SWDI SL,log_SWDI MEA
1459,0.20425665813276417,0.03374022773264229,3,SWDI SL,exp_SWDI SL,log_SWDI PWL
1460,0.26980063044213276,0.113329336965447,3,SWDI SL,exp_SWDI SL,log_SWDI SL
1461,0.22671578133735804,0.06101202019536345,3,SWDI SL,exp_SWDI SL,log_gw elevation indicator
1462,0.6440430947107629,0.5677666150059264,3,SWDI SL,exp_SWDI SL,log_gw pumping intensity
1463,0.5217989792192232,0.4193273319090568,3,SWDI SL,exp_gw elevation indicator,exp_gw pumping intensity
1464,0.4320673758253558,0.3103675277879321,3,SWDI SL,exp_gw elevation indicator,log_SWDI SC
1465,0.21908996644057277,0.0517521021064099,3,SWDI SL,exp_gw elevation indicator,log_SWDI delta imports
1466,0.37618790448412076,0.24251388401643237,3,SWDI SL,exp_gw elevation indicator,log_SWDI colorado
1467,0.46460549103027426,0.3498780962510474,3,SWDI SL,exp_gw elevation indicator,log_SWDI MEA
1468,0.20479048890877616,0.03438845081779973,3,SWDI SL,exp_gw elevation indicator,log_SWDI PWL
1469,0.2346352466991889,0.07062851384901514,3,SWDI SL,exp_gw elevation indicator,log_SWDI SL
1470,0.2780870673701986,0.12339143894952698,3,SWDI SL,exp_gw elevation indicator,log_gw elevation indicator
1471,0.6389283921493483,0.56155590475278,3,SWDI SL,exp_gw elevation indicator,log_gw pumping intensity
1472,0.577597119492852,0.48708221652703454,3,SWDI SL,exp_gw pumping intensity,log_SWDI SC
1473,0.5145246185544013,0.4104941796732017,3,SWDI SL,exp_gw pumping intensity,log_SWDI delta imports
1474,0.5045786342047767,0.3984169129629431,3,SWDI SL,exp_gw pumping intensity,log_SWDI colorado
1475,0.5852989532089099,0.4964344431822477,3,SWDI SL,exp_gw pumping intensity,log_SWDI MEA
1476,0.5084265633364032,0.40308939833706114,3,SWDI SL,exp_gw pumping intensity,log_SWDI PWL
1477,0.5193151402256606,0.41631124170258793,3,SWDI SL,exp_gw pumping intensity,log_SWDI SL
1478,0.5841281540001444,0.4950127584287468,3,SWDI SL,exp_gw pumping intensity,log_gw elevation indicator
1479,0.6880752698465673,0.6212342562422604,3,SWDI SL,exp_gw pumping intensity,log_gw pumping intensity
1480,0.5070909286620913,0.4014675562325395,3,SWDI SL,log_SWDI SC,log_SWDI delta imports
1481,0.4724918282271987,0.3594543628473128,3,SWDI SL,log_SWDI SC,log_SWDI colorado
1482,0.5020319574558855,0.395324519767861,3,SWDI SL,log_SWDI SC,log_SWDI MEA
1483,0.4275675820290098,0.30490349246379767,3,SWDI SL,log_SWDI SC,log_SWDI PWL
1484,0.4439578303686652,0.3248059368762364,3,SWDI SL,log_SWDI SC,log_SWDI SL
1485,0.4279675746207081,0.3053891977537171,3,SWDI SL,log_SWDI SC,log_gw elevation indicator
1486,0.6705154596107453,0.5999116295273337,3,SWDI SL,log_SWDI SC,log_gw pumping intensity
1487,0.3736934303387397,0.23948487969704113,3,SWDI SL,log_SWDI delta imports,log_SWDI colorado
1488,0.4515920207958226,0.33407602525207036,3,SWDI SL,log_SWDI delta imports,log_SWDI MEA
1489,0.22461172765618942,0.05845709786823006,3,SWDI SL,log_SWDI delta imports,log_SWDI PWL
1490,0.23039063919200942,0.06547434759029724,3,SWDI SL,log_SWDI delta imports,log_SWDI SL
1491,0.23062134885889818,0.06575449504294784,3,SWDI SL,log_SWDI delta imports,log_gw elevation indicator
1492,0.6531130599381381,0.5787801442105962,3,SWDI SL,log_SWDI delta imports,log_gw pumping intensity
1493,0.4516240692372562,0.3341149412166683,3,SWDI SL,log_SWDI colorado,log_SWDI MEA
1494,0.3843507200541052,0.2524258743514135,3,SWDI SL,log_SWDI colorado,log_SWDI PWL
1495,0.37361185241442096,0.23938582078893977,3,SWDI SL,log_SWDI colorado,log_SWDI SL
1496,0.37448264261632214,0.24044320889124837,3,SWDI SL,log_SWDI colorado,log_gw elevation indicator
1497,0.6687078739581196,0.5977167040920024,3,SWDI SL,log_SWDI colorado,log_gw pumping intensity
1498,0.4612545232415646,0.3458090639361856,3,SWDI SL,log_SWDI MEA,log_SWDI PWL
1499,0.4610040051930421,0.345504863448694,3,SWDI SL,log_SWDI MEA,log_SWDI SL
1500,0.4616697773290558,0.34631330104242497,3,SWDI SL,log_SWDI MEA,log_gw elevation indicator
1501,0.6911715382274826,0.6249940107048002,3,SWDI SL,log_SWDI MEA,log_gw pumping intensity
1502,0.22973301188755058,0.06467580014916863,3,SWDI SL,log_SWDI PWL,log_SWDI SL
1503,0.22463781095027868,0.058488770439624194,3,SWDI SL,log_SWDI PWL,log_gw elevation indicator
1504,0.6616512650810471,0.5891479647412715,3,SWDI SL,log_SWDI PWL,log_gw pumping intensity
1505,0.25985632606239106,0.10125411021861774,3,SWDI SL,log_SWDI SL,log_gw elevation indicator
1506,0.6391878857423756,0.5618710041157419,3,SWDI SL,log_SWDI SL,log_gw pumping intensity
1507,0.6409174299865382,0.5639711649836536,3,SWDI SL,log_gw elevation indicator,log_gw pumping intensity
1508,0.5836832407799731,0.49447250666139597,3,gw elevation indicator,gw pumping intensity,exp_SWDI SC
1509,0.5842015298829281,0.49510185771498416,3,gw elevation indicator,gw pumping intensity,exp_SWDI delta imports
1510,0.5945282265583445,0.5076414179637041,3,gw elevation indicator,gw pumping intensity,exp_SWDI colorado
1511,0.5947673349230242,0.5079317638351009,3,gw elevation indicator,gw pumping intensity,exp_SWDI MEA
1512,0.5727231741135025,0.48116385428068165,3,gw elevation indicator,gw pumping intensity,exp_SWDI PWL
1513,0.6312421958230361,0.5522226663565439,3,gw elevation indicator,gw pumping intensity,exp_SWDI SL
1514,0.6086721614497216,0.5248161960460905,3,gw elevation indicator,gw pumping intensity,exp_gw elevation indicator
1515,0.5698914120932278,0.4777252861132052,3,gw elevation indicator,gw pumping intensity,exp_gw pumping intensity
1516,0.650146578513639,0.5751779881951331,3,gw elevation indicator,gw pumping intensity,log_SWDI SC
1517,0.5736560433573569,0.4822966240767905,3,gw elevation indicator,gw pumping intensity,log_SWDI delta imports
1518,0.5894865659078652,0.5015194014595507,3,gw elevation indicator,gw pumping intensity,log_SWDI colorado
1519,0.639299286604905,0.5620062765916704,3,gw elevation indicator,gw pumping intensity,log_SWDI MEA
1520,0.5708829611253106,0.4789293099378772,3,gw elevation indicator,gw pumping intensity,log_SWDI PWL
1521,0.6039532955707712,0.5190861446216507,3,gw elevation indicator,gw pumping intensity,log_SWDI SL
1522,0.6593414318790121,0.5863431672816575,3,gw elevation indicator,gw pumping intensity,log_gw elevation indicator
1523,0.6000092621578421,0.5142969611916655,3,gw elevation indicator,gw pumping intensity,log_gw pumping intensity
1524,0.13296452801646197,-0.05282878740858177,3,gw elevation indicator,exp_SWDI SC,exp_SWDI delta imports
1525,0.18096327224829212,0.005455402015783317,3,gw elevation indicator,exp_SWDI SC,exp_SWDI colorado
1526,0.17854515753916855,0.0025191198689904493,3,gw elevation indicator,exp_SWDI SC,exp_SWDI MEA
1527,0.06271027406454155,-0.13813752435019944,3,gw elevation indicator,exp_SWDI SC,exp_SWDI PWL
1528,0.23539505968992347,0.07155114390919282,3,gw elevation indicator,exp_SWDI SC,exp_SWDI SL
1529,0.1438335995195058,-0.0396306291548858,3,gw elevation indicator,exp_SWDI SC,exp_gw elevation indicator
1530,0.5194271125347218,0.4164472080778766,3,gw elevation indicator,exp_SWDI SC,exp_gw pumping intensity
1531,0.15261675232405103,-0.02896537217793793,3,gw elevation indicator,exp_SWDI SC,log_SWDI SC
1532,0.16826158056884888,-0.00996808073782618,3,gw elevation indicator,exp_SWDI SC,log_SWDI delta imports
1533,0.18102371764455016,0.0055287999969538815,3,gw elevation indicator,exp_SWDI SC,log_SWDI colorado
1534,0.3208925296082452,0.17536950023858355,3,gw elevation indicator,exp_SWDI SC,log_SWDI MEA
1535,0.06757208559698002,-0.13223389606080982,3,gw elevation indicator,exp_SWDI SC,log_SWDI PWL
1536,0.17726472361201517,0.000964307243161322,3,gw elevation indicator,exp_SWDI SC,log_SWDI SL
1537,0.21903182419804568,0.051681500811912695,3,gw elevation indicator,exp_SWDI SC,log_gw elevation indicator
1538,0.6264658939092098,0.5464228711754691,3,gw elevation indicator,exp_SWDI SC,log_gw pumping intensity
1539,0.24148290485561075,0.07894352732467025,3,gw elevation indicator,exp_SWDI delta imports,exp_SWDI colorado
1540,0.23510039759906276,0.07119333994171917,3,gw elevation indicator,exp_SWDI delta imports,exp_SWDI MEA
1541,0.0952336104888869,-0.09864490154920857,3,gw elevation indicator,exp_SWDI delta imports,exp_SWDI PWL
1542,0.23430649988708618,0.07022932129146187,3,gw elevation indicator,exp_SWDI delta imports,exp_SWDI SL
1543,0.1421930501522568,-0.04162272481511664,3,gw elevation indicator,exp_SWDI delta imports,exp_gw elevation indicator
1544,0.5227832914779168,0.4205225682231847,3,gw elevation indicator,exp_SWDI delta imports,exp_gw pumping intensity
1545,0.2127518255018016,0.04405578810933064,3,gw elevation indicator,exp_SWDI delta imports,log_SWDI SC
1546,0.092602295049655,-0.10184007029684738,3,gw elevation indicator,exp_SWDI delta imports,log_SWDI delta imports
1547,0.22633347075739307,0.06054778591969168,3,gw elevation indicator,exp_SWDI delta imports,log_SWDI colorado
1548,0.3406295618522607,0.19933589653488804,3,gw elevation indicator,exp_SWDI delta imports,log_SWDI MEA
1549,0.0994485932918664,-0.09352670814559083,3,gw elevation indicator,exp_SWDI delta imports,log_SWDI PWL
1550,0.11665090149545254,-0.07263819104123614,3,gw elevation indicator,exp_SWDI delta imports,log_SWDI SL
1551,0.21537867121009502,0.04724552932654402,3,gw elevation indicator,exp_SWDI delta imports,log_gw elevation indicator
1552,0.6082509844832672,0.5243047668725388,3,gw elevation indicator,exp_SWDI delta imports,log_gw pumping intensity
1553,0.1892058828706198,0.015464286342895539,3,gw elevation indicator,exp_SWDI colorado,exp_SWDI MEA
